,_id,text,tags,definitions,technical_instruction_for_dev,sap_products,content_relevant_to_technical_risks,cost_information,risk_for_gl,support_information,marked,is_priority_statement,user_id
332,5e94e5dbe55dd0f9169ca63c,"5.1      Suspension/Removals. If Customer becomes aware that any App or an End User’s use of an App, or Customer Data violates the Acceptable Use Policy, Customer will immediately suspend the App, remove the applicable Customer Data, or suspend access to an End User (as may be applicable). If Customer fails to suspend or remove as noted in the prior sentence, ArcTouch may specifically request that Customer do so. If Customer fails to comply with ArcTouch’s request to do so within twenty-four hours, then ArcTouch may suspend AppGlu accounts of the applicable End Users, disable the App, and/or disable the Account (as may be applicable) until such violation is corrected.","['termination/suspension', 'privacy/data protection']",0,0,0,0,0,1,0,1.0,1.0,I831094
333,5e94e5dbe55dd0f9169ca63d,"5.2      Emergency Security Issues. Despite the foregoing, if there is an Emergency Security Issue, then ArcTouch may automatically suspend the offending End User account, App or the Account. Suspension will be to the minimum extent required, and of the minimum duration, to prevent or terminate the Emergency Security Issue. If ArcTouch suspends an End User account or the App or Account, for any reason, without prior notice to Customer, at Customer’s request, ArcTouch will provide Customer the reason for the suspension as soon as is reasonably possible.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
334,5e94e5dbe55dd0f9169ca63e,"7.2      Deprecation Policy.  ArcTouch will announce if we intend to discontinue or make backwards-incompatible changes to this API or Service. We will use commercially reasonable efforts to continue to operate that Service without these changes until one year after the announcement,unless (as ArcTouch determines in its reasonable good faith judgment):",['changes to service'],0,0,0,0,0,1,0,1.0,1.0,I831094
335,5e94e5dbe55dd0f9169ca63f,"9.1      Agreement Term. The license granted in this Agreement will remain in effect, unless terminated earlier as set forth in this Agreement.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
336,5e94e5dbe55dd0f9169ca640,9.2      Termination for Breach. Either party may terminate this Agreement for breach if: (i) the other party is in material breach of the Agreement and fails to cure that breach within thirty days after receipt of written notice; (ii) the other party ceases its business operations or becomes subject to insolvency proceedings and the proceedings are not dismissed within ninety days; or (iii) the other party is in material breach of this Agreement more than two times notwithstanding any cure of such breaches.,['termination/suspension'],0,0,0,0,0,0,0,1.0,1.0,I831094
337,5e94e5dbe55dd0f9169ca641,"9.3      Termination for Inactivity. ArcTouch reserves the right to terminate the Service for inactivity, if, for a period exceeding ninety days, Customer (a) has failed to access the Admin Control Center, (b) an App has not served any requests, and (c) no electronic bills are being generated.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
338,5e94e5dbe55dd0f9169ca642,"9.4      Termination at Expiration of Free Trial Period. After the expiration of the Free Trial Period, Customer may not use, distribute, or sublicense any Apps. Additionally, Customer may not use the Service to manage such terminated Apps.  ArcTouch may terminate the functionality of any App, and/or the Service for managing such Apps, at any time, without further notice.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
339,5e94e5dbe55dd0f9169ca643,"9.4      Termination for Convenience. Customer may stop using the Service at any time. Customer may terminate this Agreement for convenience at any time with written notice, and upon termination, must cease use of the Service. ArcTouch may terminate this Agreement for its convenience at any time without liability to Customer. Subject to Section 7.2, ArcTouch may discontinue the Service or any portion or feature for any reason at any time without liability to Customer.",['termination/suspension'],0,0,0,0,0,0,0,1.0,1.0,I831094
340,5e94e5dbe55dd0f9169ca644,"9.5      Effects of Termination. If the Agreement expires or is terminated, then: (i) the rights granted by one party to the other will immediately cease; (ii) all Fees (including Taxes) owed by Customer to ArcTouch are immediately due upon receipt of the final electronic bill; (iii) Customer will delete the Software, any App and any Customer Data; and (iv) upon request, each party will use commercially reasonable efforts to return or destroy all Confidential Information of the other party.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
341,5e94e5dbe55dd0f9169ca645,"Customer is permitted to state publicly that it is a customer of the Service, consistent with the Trademark Guidelines. Customer agrees that ArcTouch may include Customer’s name or Brand Features in a list of ArcTouch customers, online or promotional materials. Customer also agrees that ArcTouch may verbally reference Customer as a customer of the AppGlu products or services that are the subject of this Agreement. For clarification, neither party needs to seek approval from the other if the party is repeating a public statement that is substantially similar to a public statement that has been previously approved.",['publicity'],0,0,0,0,0,0,0,0.0,1.0,
342,5e94e5dbe55dd0f9169ca646,"Each party represents that: (a) it has full power and authority to enter into the Agreement; and (b) it will comply with all laws and regulations applicable to its provision, or use, of the Service, as applicable. ArcTouch warrants it will provide the Service in accordance with the applicable SLA.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
343,5e94e5dbe55dd0f9169ca647,"EXCEPT AS EXPRESSLY PROVIDED FOR HEREIN, TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, ARCTOUCH DOES NOT MAKE ANY OTHER WARRANTY OF ANY KIND, WHETHER EXPRESS, IMPLIED, STATUTORY OR OTHERWISE, INCLUDING WITHOUT LIMITATION WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR USE AND NONINFRINGEMENT. ARCTOUCH IS NOT RESPONSIBLE OR LIABLE FOR THE DELETION OF OR FAILURE TO STORE ANY CONTENT AND OTHER COMMUNICATIONS MAINTAINED OR TRANSMITTED THROUGH USE OF THE SERVICE. CUSTOMER IS SOLELY RESPONSIBLE FOR SECURING AND BACKING UP ITS APP AND CUSTOMER CONTENT. ARCTOUCH DOES NOT WARRANT THAT THE OPERATION OF THE SOFTWARE OR THE SERVICE WILL BE ERROR-FREE OR UNINTERRUPTED. NEITHER THE SOFTWARE NOR THE SERVICE ARE DESIGNED, MANUFACTURED, OR INTENDED FOR HIGH RISK ACTIVITIES.","['as-is and as-available', 'liability']",0,0,0,0,0,0,0,0.0,1.0,
344,5e94e5dbe55dd0f9169ca648,"13.1    Limitation on Indirect Liability. TO THE MAXIMUM EXTEND PERMITTED BY APPLICABLE LAW, NEITHER PARTY, NOR ARCTOUCH’S SUPPLIERS, WILL BE LIABLE UNDER THIS AGREEMENT FOR LOST REVENUES OR INDIRECT, SPECIAL, INCIDENTAL, CONSEQUENTIAL, EXEMPLARY, OR PUNITIVE DAMAGES, EVEN IF THE PARTY KNEW OR SHOULD HAVE KNOWN THAT SUCH DAMAGES WERE POSSIBLE AND EVEN IF DIRECT DAMAGES DO NOT SATISFY A REMEDY.","['as-is and as-available', 'liability']",0,0,0,0,0,0,0,0.0,1.0,
345,5e94e5dbe55dd0f9169ca649,"13.2    Limitation on Amount of Liability. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, NEITHER PARTY, NOR ARCTOUCH’S SUPPLIER’S, MAY BE HELD LIABLE UNDER THIS AGREEMENT FOR MORE THAN THE AMOUNT PAID BY CUSTOMER TO ARCTOUCH DURING THE TWELVE MONTHS PRIOR TO THE EVENT GIVING RISE TO LIABILITY.","['liability', 'indemnification']",0,0,0,0,0,0,0,0.0,1.0,
346,5e94e5dbe55dd0f9169ca64a,"13.3    Exceptions to Limitations. These limitations of liability do not apply to breaches of confidentiality obligations, violations of a party’s Intellectual Property Rights by the other party, or indemnification obligations.",['liability'],0,0,0,0,0,0,0,1.0,1.0,I831094
347,5e94e5dbe55dd0f9169ca64b,"14.1    By Customer. Customer will indemnify, defend, and hold harmless ArcTouch from and against all liabilities, damages, and costs (including settlement costs and reasonable attorneys’ fees) arising out of a third party claim: (i) regarding any App or Customer Content; (ii) that Customer Brand Features infringe or misappropriate any patent, copyright, trade secret or trademark of a third party; or (iii) regarding Customer’s, or its End Users’, use of the Service in violation of the Acceptable Use Policy.",['indemnification'],0,0,0,0,0,0,0,0.0,1.0,
348,5e94e5dbe55dd0f9169ca64c,"14.2    By ArcTouch. ArcTouch will indemnify, defend, and hold harmless Customer from and against all liabilities, damages, and costs (including settlement costs and reasonable attorneys’ fees) arising out of a third party claim that ArcTouch’s technology used to provide the Service (excluding any open source software) or any ArcTouch Brand Feature infringes or misappropriates any patent, copyright, trade secret or trademark of such third party. Notwithstanding the foregoing, in no event shall ArcTouch have any obligations or liability under this Section arising from: (i) use of any Service or ArcTouch Brand Features in a modified form or in combination with materials not furnished by ArcTouch, and (ii) any Customer Content.",['indemnification'],0,0,0,0,0,0,0,1.0,1.0,I831094
349,5e94e5dbe55dd0f9169ca64d,"a.    Repair, Replace, or Modify. If ArcTouch reasonably believes the Service infringes a third party’s Intellectual Property Rights, then ArcTouch will: (a) obtain the right for Customer, at ArcTouch’s expense, to continue using the Service; (b) provide a non-infringing functionally equivalent replacement; or (c) modify the Service so that it no longer infringes.",['changes to service'],0,0,0,0,0,0,0,0.0,1.0,
350,5e94e5dbe55dd0f9169ca64e,"b.    Suspension or Termination. If ArcTouch does not believe the foregoing options are commercially reasonable, then ArcTouch may suspend or terminate Customer’s use of the impacted Service.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
351,5e94e5dbe55dd0f9169ca64f,"14.4    General. As a condition to indemnification for a claim, the party seeking indemnification must promptly notify the other party of the claim in writing and cooperate with the other party in defending the claim. The indemnifying party has full control and authority over the defense, except that: (a) any settlement requiring the party seeking indemnification to admit liability or to pay any money will require that party’s prior written consent, such consent not to be unreasonably withheld or delayed; and (b) the other party may join in the defense with its own counsel at its own expense. Notwithstanding the foregoing, if the indemnified party settles without the prior written consent of the indemnifying party, the indemnifying party has no obligation of contribution. THE INDEMNITIES ABOVE ARE THE ONLY REMEDY UNDER THIS AGREEMENT FOR VIOLATION OF A THIRD PARTY’S INTELLECTUAL PROPERTY RIGHTS.",['indemnification'],0,0,0,0,0,0,0,0.0,1.0,
352,5e94e5dbe55dd0f9169ca650,"16.3    Change of Control. If a party experiences a change of Control (for example, through a stock purchase or sale, merger, or other form of corporate transaction): (a) that party will give written notice to the other party within thirty days after the change of Control; and (b) the other party may immediately terminate this Agreement any time between the change of Control and thirty days after it receives that written notice.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
353,5e94e5dbe55dd0f9169ca651,"16.5    No Agency. This Agreement does not create any agency, partnership or joint venture between the parties.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
354,5e94e5dbe55dd0f9169ca652,"•      For City, County, and State Government Entities. If Customer is a city, county or state government entity, then the parties agree to remain silent regarding governing law and venue.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
355,5e94e5dbe55dd0f9169ca653,"16.11  Amendments. Any amendment must be in writing, signed by both parties, and expressly state that it is amending this Agreement.",['changes to terms'],0,0,0,0,0,0,0,1.0,1.0,I831094
356,5e94e5dbe55dd0f9169ca654,"16.12  Survival. The following Sections will survive expiration or termination of this Agreement: 6.1 (Intellectual Property Rights), 8 (Confidential Information), 9.5 (Effects of Termination), 13 (Limitation of Liability), 14 (Indemnification) and 16 (Miscellaneous).",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
357,5e94e5dbe55dd0f9169ca655,Capitalized terms have the meaning stated in the applicable agreement between Customer and ArcTouch.,['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
358,5e94e5dbe55dd0f9169ca656,"During the Term of the AppGlu Terms of Service and License Agreement, the Service will be operational and available to Customer and End Users at least 99.5% Monthly Uptime Percentage of the time in any calendar month that Customer or End User attempts to use the Service (the ""SLA""). If ArcTouch does not meet the SLA, and if Customer meets its obligations under this SLA, Customer will be eligible to receive the Financial Credits described below. This SLA states Customer’s sole and exclusive remedy for any failure by ArcTouch to meet the SLA. Capitalized terms not defined herein have the meaning set forth in the Agreement.",['payment'],1,0,0,0,1,0,1,1.0,1.0,I831094
359,5e94e5dbe55dd0f9169ca657,"Customer Must Request Financial Credit. In order to receive any of the Financial Credits described above, Customer must notify ArcTouch within thirty days from the time Customer becomes eligible to receive a Financial Credit. Failure to comply with this requirement will forfeit Customer’s right to receive a Financial Credit. Contact support to notify ArcTouch of SLA Financial Credit eligibility.",['payment'],0,0,0,0,1,0,0,0.0,1.0,
360,5e94e5dbe55dd0f9169ca658,Maximum Financial Credit. The aggregate maximum number of Financial Credits to be issued by ArcTouch to Customer for any and all Downtime Periods that occur in a single billing month shall not exceed 50% of the amount due by Customer for the Eligible App for the applicable month. Financial Credits will be made in the form of a monetary credit applied to future use of the Service and will be applied within 60 days after the Financial Credit was requested.,['payment'],0,0,0,0,1,0,0,0.0,1.0,
361,5e94e5dbe55dd0f9169ca659,"SLA Exclusions. The SLA does not apply to any errors: (i) caused by factors outside of ArcTouch’s reasonable control; (ii) that resulted from Customer’s or End Users’ software or hardware or third party software or hardware, or both; (iii) that are result of abuses or other behaviors that violate the Agreement; or (iv) Apps that are being limited by quotas and associated restrictions.",['liability'],0,0,0,0,0,0,0,0.0,1.0,
362,5e94e5dbe55dd0f9169ca65a,"•      Information you give us. For example, our Service requires you (the Customer) to sign up for an AppGlu account. When you do, we’ll ask for personal information, like your name, email address, and telephone number.",['privacy/data protection'],0,0,0,0,0,0,0,1.0,1.0,I831094
363,5e94e5dbe55dd0f9169ca65b,•      Information we get from use of our services. We may collect information about the services that you (the Customer) or your End Users use and how they are used. This information includes:,['privacy/data protection'],0,0,0,0,0,0,0,1.0,1.0,I831094
364,5e94e5dbe55dd0f9169ca65c,"         Device information _We may collect device-specific information (such as hardware model, operating system version, unique device identifiers, and mobile network information including phone number). ArcTouch may associate device identifiers with your AppGlu Account.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
365,5e94e5dbe55dd0f9169ca65d,"         Log information _When you (the Customer), your End Users, or your App uses the AppGlu Service, we may automatically collect and store certain information in server logs.","['privacy/data protection', 'data management and usage']",0,0,0,0,0,0,0,1.0,1.0,I831094
366,5e94e5dbe55dd0f9169ca65e,         Local storage _We may collect and store information (including personal information) locally on your or End User’s devices using mechanisms such as browser web storage (including HTML5) and App data caches.,"['privacy/data protection', 'data security standards', 'informed consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
367,5e94e5dbe55dd0f9169ca65f,"         Anonymous identifiers _We use various technologies to collect and store information when you (the Customer) or your End Users use the AppGlu Service, and this may include transmitting anonymous identifiers.","['privacy/data protection', 'monitor/audit']",0,0,0,0,0,0,0,1.0,1.0,I831094
368,5e94e5dbe55dd0f9169ca660,"We use the information we collect from our Service to provide, maintain, protect and improve our Service, to develop new offerings, and to protect ArcTouch and our users.","['privacy/data protection', 'informed consent']",0,0,0,0,0,0,0,0.0,1.0,
369,5e94e5dbe55dd0f9169ca661,"When you (the Customer) contact ArcTouch, we may keep a record of your communication to help solve any issues you or your End Users might be facing. We may use your email address to inform you (the Customer) about our services, such as letting you know about upcoming changes or improvements.","['privacy/data protection', 'informed consent']",0,0,0,0,0,0,0,0.0,1.0,
370,5e94e5dbe55dd0f9169ca662,We will ask for your consent before using information for a purpose other than those that are set out in this Privacy Policy.,"['privacy/data protection', 'consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
371,5e94e5dbe55dd0f9169ca663,ArcTouch processes personal information on our servers in many countries around the world. We may process your personal information on a server located outside the country where you live.,"['privacy/data protection', 'data security standards']",0,0,0,0,0,1,0,1.0,1.0,I831094
372,5e94e5dbe55dd0f9169ca664,"We do not share personal information with companies, organizations and individuals outside of ArcTouch unless one of the following circumstances apply:","['privacy/data protection', 'data security standards']",0,0,0,0,0,0,0,1.0,1.0,I831094
373,5e94e5dbe55dd0f9169ca665,"a.    With your consent _We will share personal information with companies, organizations or individuals outside of ArcTouch when we have your consent to do so. We require opt-in consent for the sharing of any sensitive personal information.","['privacy/data protection', 'consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
374,5e94e5dbe55dd0f9169ca666,"b.    With your authorized representatives _If your AppGlu account is managed for you (the Customer) by an authorized representative, that representative will have access to your and your End Users’ information.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
375,5e94e5dbe55dd0f9169ca667,"c.    For external processing _We provide personal information to our affiliates or other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
376,5e94e5dbe55dd0f9169ca668,"d.    For legal reasons _We will share personal information with companies, organizations or individuals outside of ArcTouch if we have a good-faith belief that access, use, preservation or disclosure of the information is reasonably necessary to:",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
377,5e94e5dbe55dd0f9169ca669,"         4. protect against harm to the rights, property or safety of ArcTouch, our users or the public as required or permitted by law.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
378,5e94e5dbe55dd0f9169ca66a,"We may share aggregated, non-personally identifiable information publicly. For example, we may share information publicly to show trends about the general use of our Service.",['privacy/data protection'],0,0,0,0,0,0,0,1.0,1.0,I831094
379,5e94e5dbe55dd0f9169ca66b,"If ArcTouch is involved in a merger, acquisition or asset sale, we will continue to ensure the confidentiality of any personal information and give affected users notice before personal information is transferred or becomes subject to a different privacy policy.","['privacy/data protection', 'data management and usage']",0,0,0,0,0,0,0,1.0,1.0,I831094
380,5e94e5dbe55dd0f9169ca66c,"We work hard to protect AppGlu and our users from unauthorized access to or unauthorized alteration, disclosure or destruction of information we hold. In particular:","['privacy/data protection', 'data security standards']",0,0,0,0,0,0,0,1.0,0.0,I831094
381,5e94e5dbe55dd0f9169ca66d,"•      We review our information collection, storage and processing practices to guard against unauthorized access to systems.","['privacy/data protection', 'data security standards']",0,0,0,0,0,0,0,0.0,1.0,
382,5e94e5dbe55dd0f9169ca66e,"•      We restrict access to personal information to ArcTouch employees, contractors and agents who need to know that information in order to process it for us, and who are subject to strict contractual confidentiality obligations and may be disciplined or terminated if they fail to meet these obligations.","['privacy/data protection', 'data security standards']",0,0,0,0,0,0,0,1.0,1.0,I831094
383,5e94e5dbe55dd0f9169ca66f,"Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used.  For example, you can:","['privacy/data protection', 'informed consent']",0,0,0,0,0,0,0,0.0,1.0,
384,5e94e5dbe55dd0f9169ca670,"We regularly review our compliance with our Privacy Policy. We also adhere to several self-regulatory frameworks. When we receive formal written complaints, we will contact the person who made the complaint to follow up. We work with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of personal data that we cannot resolve with our users directly.",['privacy/data protection'],0,0,0,0,0,0,0,1.0,1.0,I831094
385,5e94e5dbe55dd0f9169ca671,"Our Privacy Policy may change from time to time. We will not reduce your rights under this Privacy Policy without your explicit consent. We will post any privacy policy changes on this page and, if the changes are significant, we will provide a more prominent notice (including, for certain services, email notification of privacy policy changes). We will also keep prior versions of this Privacy Policy in an archive for your review.","['privacy/data protection', 'changes to terms']",0,0,0,0,0,0,0,0.0,1.0,
386,5e94e5dbe55dd0f9169ca672,"The App License is granted only if Client has a fully paid-for subscription or license to the ""AppGlu Service"", and expires when such subscription or license is terminated.","['payment', 'termination/suspension']",0,0,0,0,1,0,0,1.0,1.0,I831094
387,5e94e5dbe55dd0f9169ca673,"This file, its contents, concepts, methods, behavior, and operation (collectively the ""Software"") are protected by trade secret, patent, and copyright laws. The use of the Software is governed by an agreement which can be found at http://appglu.com/legal/terms . Disclosure of the Software to third parties, in any form, in whole or in part, is expressly prohibited except as authorized by that agreement.",['general requirements'],1,0,0,0,0,0,0,0.0,1.0,
388,5e94e5dbe55dd0f9169ca674,"The App Intellectual Property is provided ""as is"", without warranty of any kind, express or implied, including but not limited to the warranties of merchantability, fitness for a particular purpose and noninfringement. In no event shall the authors or copyright holders be liable for any claim, damages or other liability, whether in an action of contract, tort or otherwise, arising from, out of or in connection with the App Intellectual Property or the use or other dealings in the App Intellectual Property.","['as-is and as-available', 'liability']",0,0,0,0,0,0,0,1.0,1.0,I831094
389,5e94e5dbe55dd0f9169ca675,Subscriber affirmatively states and agrees that he/she is an employee of Broker dedicated to performing work exclusively for broker and that Subscriber’s use of the Application will be solely for his/her work with Broker. ,"['general requirements', 'obligations']",0,0,0,0,0,0,0,1.0,1.0,I831094
390,5e94e5dbe55dd0f9169ca676,"Automatic Renewal.  Upon completion of the Initial Term, your Subscription will renew automatically   every year for a 12 month term unless you provide LEAP Real Estate Systems with notice of termination at least thirty (30) days prior to the end of the Term.  Any such notice must be provided to LEAP Real Estate Systems by providing written notice to LEAP Real Estate Systems at 180 North Wabash Avenue Suite 730 (or such other address as specified by LEAP Real Estate Systems from time to time). If you provide LEAP Real Estate Systems with the appropriate termination notice prior to the end of the Initial Term, your Subscription shall continue only until the end of the Initial Term, and you shall be liable only for those fees, taxes, and other charges incurred in connection with your Subscription (collectively, “Subscription Fees”) that accrue prior to such date. ","['definitions', 'termination/suspension']",0,0,0,0,0,0,0,0.0,1.0,
391,5e94e5dbe55dd0f9169ca677,"Billing Information.  For purposes of billing, identification, and future communications, you must provide LEAP Real Estate Systems with all information requested by LEAP Real Estate Systems at the time you submit your Subscription order.  Without limitation, you must provide your full legal name, address, telephone number(s), email address, and applicable payment data (e.g., a credit card number and expiration date).  Further, you most promptly provide LEAP Real Estate Systems with all updates necessary to keep such information accurate, current, and complete. ","['privacy/data protection', 'consent', 'payment']",0,0,0,0,1,0,0,1.0,1.0,I831094
392,5e94e5dbe55dd0f9169ca678,"Subscription Fees. You agree to pay all Subscription Fees.  Subscription Fees shall be as specified by LEAP Real Estate Systems from time to time in its sole discretion.  LEAP Real Estate Systems may establish or change Subscription Fees for the Renewal Period by posting such fees on either of the websites located at  www.leaprealestate.com  or  www.leapre.com  (or on a sub-page of either of those websites), by posting a conspicuous notice in the Application, by emailing you, or by otherwise notifying you either orally or in writing in advance of the applicable Renewal Period.  All Subscription Fees will be billed to the credit card that you designate during Registration (or such other credit card as you may designate from time to time).  All monthly, annual, or other periodic Subscription Fees will be billed automatically to your credit card at the start of each such period during the Initial Term.  For the Renewal Period, the monthly Subscription Fees will be billed to your credit card each month on the date that corresponds with the anniversary date of your Subscription.  All Subscriptions are at LEAP Real Estate Systems’ discretion, past due Subscription Fees are subject to interest at the rate of 1.5% per month, or the maximum permitted by law, whichever is less.  You shall be responsible for all expenses (including, without limitation, reasonable attorneys’ fees, court costs and collection agency fees) incurred by LEAP Real Estate Systems in connection with the collection of any past due Subscription Fees.",['payment'],0,0,0,0,1,0,0,1.0,1.0,I831094
393,5e94e5dbe55dd0f9169ca679,"If the credit card transaction is returned as invalid, the subscriber account will be charged an additional $30 invalid credit card processing fee. If the credit card account is declined two (2) additional times, it is required that the fees for the term be paid in advance for the remaining balance of the Term.",['payment'],0,0,0,0,1,0,0,0.0,1.0,
394,5e94e5dbe55dd0f9169ca67a,Startup/Installation Fees.  Subscriber acknowledges that there are certain costs associated with the commencement of your subscription and use of the Application.  The fees charged by LEAP Real Estate Systems for these startup and/or installation costs are set forth in the Final Agreement of Services (attached hereto and incorporated as part of this Agreement).  Subscriber agrees to pay all startup and/or installation fees upon execution of this Agreement or as otherwise set forth in the Final Agreement of Services.  Any and all startup and/or installation fees are non-refundable.,['payment'],0,0,0,0,1,0,0,1.0,1.0,I831094
395,5e94e5dbe55dd0f9169ca67b,"2.      USER NAMES AND PASSWORDS.  You will be required to choose (or, at LEAP Real Estate Systems’ discretion, you will be assigned) a user name and password for the Application.  Additionally you may be required to enter your Microsoft Exchange account information. This information will be stored according to LEAP’s Real Estate Systems privacy policy. You are solely responsible for maintaining the confidentiality of your user name and password, and for all activities that occur under your user name and password.  Subscriber shall not share, give, loan, or otherwise allow anyone to use his or her user name or password to access the Application. Subscriber shall use all reasonable commercial efforts to prevent any unauthorized use of Subscriber’s user name and password and shall immediately notify LEAP Real Estate Systems if Subscriber (a) suspects or becomes aware that his or her user name or password is lost, stolen, compromised, or misused; or (b) if Subscriber suspects or becomes aware of any unauthorized use of your user name or password; or (c),.if you suspect or become aware of any other breach of security regarding the Application.  LEAP Real Estate Systems will not be liable for any loss or damage that you may incur as a result of someone else using your user name or password, either with or without your knowledge.","['privacy/data protection', 'user account', 'technical requirements']",0,0,0,0,0,0,0,1.0,1.0,I831094
396,5e94e5dbe55dd0f9169ca67c,"Unauthorized Use of Subscriber's Password. Subscriber acknowledges that damages suffered by LEAP Real Estate Systems from access to its’ Application, servers, or databases by an unauthorized third party as a result of disclosure of Subscriber's user name or password would be speculative and difficult to quantify. Accordingly, as a material inducement to LEAP Real Estate Systems to enter into this Agreement with Subscriber, Subscriber agrees that in the event that any disclosure of Subscriber's user name or password results in access to LEAP Real Estate Systems’ Application, servers, or databases by an unauthorized third party, regardless of whether such disclosure is intentional, negligent or inadvertent, Subscriber shall be liable to LEAP Real Estate Systems, at its’ option, for liquidated damages as follows:  (a) For the first instance of an unauthorized third-party who gains access to the LEAP Real Estate Systems Application, servers, or databases by means of Subscriber's user name or password, liquidated damages in the amount of Five Hundred Dollars ($500.00); (b) For the second instance of an unauthorized third-party who gains access to the LEAP Real Estate Systems Application, servers, or databases by means of Subscriber's user name or password, liquidated damages in the amount of One Thousand Dollars ($1,000.00); and (c) For the third instance of an unauthorized third-party who gains access to the LEAP Real Estate Systems Application, servers, or databases by means of Subscriber's user name or password, revocation of Subscriber's right to use the LEAP Real Estate Systems Application, servers, and/or databases.   In the third instance, Subscriber shall not be entitled to any refund of Subscription Fees for the remaining term of the Subscription.","['payment', 'obligations', 'liability', 'termination/suspension']",0,0,0,0,1,1,0,1.0,1.0,I831094
397,5e94e5dbe55dd0f9169ca67d,"3.      INTERNET ACCESS; SYSTEM REQUIREMENTS.  Use of the Application or certain parts thereof, requires access to the Internet.  Additionally, use of the Application may require particular equipment, software, and/or telecommunications services, and LEAP Real Estate Systems may change those requirements from time to time in its sole discretion and without prior notice.  You are solely responsible for obtaining, configuring, maintaining, and paying for all equipment, software, and telecommunications services necessary for you to access the Internet and use the Application.","['technical requirements', 'changes to service']",0,1,0,1,0,0,0,1.0,1.0,I831094
398,5e94e5dbe55dd0f9169ca67e,"5.      OWNERSHIP.  The Application is being licensed to you, not sold.  No ownership of the Application passes to Subscriber Except for the limited license granted in Section 4 above, LEAP Real Estate Systems and its licensors own and retain all right, title, and interest in and to the Application and any modifications, translations, or derivatives therefrom, all copies of the Application, all data, compilations, and information underlying or relating to the Application (other than any Content, as defined below), and all intellectual, industrial, and proprietary rights in or relating to any of the foregoing (including, without limitation, all copyrights, patents, trademarks, and trade secrets). Except as otherwise expressly provided, LEAP Real Estate Systems grants no express or implied right under LEAP Real Estate Systems patents, copyrights, trademarks, or other intellectual property rights.  Any and all title, ownership rights, and intellectual property rights concerning any ideas, concepts, suggestions, materials and the like that Subscriber provides to LEAP Real Estate Systems shall become the exclusive property of LEAP Real Estate Systems and may be used for its business purposes in its sole discretion without any payment, accounting, remuneration, or attribution to Subscriber.","['rights', 'data management and usage']",0,0,0,0,0,1,0,1.0,1.0,I831094
399,5e94e5dbe55dd0f9169ca67f,"Storage.  You may store your Content on LEAP Real Estate Systems’ servers for use with the Application, and LEAP Real Estate Systems will use commercially reasonable efforts to backup such Content at least one time per week.  However, you acknowledge and agree that LEAP Real Estate Systems has no responsibility or liability for any deletion, destruction, corruption, or other loss of such Content.  LEAP Real Estate Systems may, from time to time, set limits on the amount of disk space allotted to you for the storage of your Content on LEAP Real Estate System’s servers.  Further, LEAP Real Estate Systems may charge storage fees for exceeding those limits.  You will be notified of any such limits and storage fees (or any changes thereto) through email, through a notice posted in a conspicuous place in the Application, through a notice posted on either of the websites located at  www.leaprealestate.com  or  www.leapre.com  (or on a sub-page of either of those websites), or through some other form of notice provided either orally or in writing. ","['payment', 'as-is and as-available', 'liability']",0,0,0,0,1,0,0,0.0,1.0,
